canonical_smiles,molecule_chembl_id,standard_value,value,target_chembl_id,pIC50
CC(=O)Nc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,CHEMBL557895,2005.0,2005.0,CHEMBL4005,5.697885623043799
COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,CHEMBL561103,801.0,801.0,CHEMBL4005,6.096367483915762
CCOC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,CHEMBL562165,631.0,631.0,CHEMBL4005,6.199970640755866
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1)OCCO,CHEMBL552532,284.0,284.0,CHEMBL4005,6.546681659952962
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,CHEMBL551440,41.0,41.0,CHEMBL4005,7.3872161432802645
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)cc1,CHEMBL551442,23.0,23.0,CHEMBL4005,7.638272163982407
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,CHEMBL550972,14.0,14.0,CHEMBL4005,7.853871964321762
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C)CC4)c3n2)cc1,CHEMBL564099,211.0,211.0,CHEMBL4005,6.675717544702307
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(C)=O)CC4)c3n2)cc1,CHEMBL562365,225.0,225.0,CHEMBL4005,6.647817481888637
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)NC)CC4)c3n2)cc1,CHEMBL558288,149.0,149.0,CHEMBL4005,6.826813731587726
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)N(C)C)CC4)c3n2)cc1,CHEMBL562439,209.0,209.0,CHEMBL4005,6.679853713888946
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL563985,100.0,100.0,CHEMBL4005,7.0
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)c5cccnc5)CC4)c3n2)cc1,CHEMBL540695,548.0,548.0,CHEMBL4005,6.261219441515631
COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL561708,1026.0,1026.0,CHEMBL4005,5.988852639224203
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)OCCO)cc4)nc32)CC1,CHEMBL564404,681.0,681.0,CHEMBL4005,6.166852888087215
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL558486,490.0,490.0,CHEMBL4005,6.309803919971486
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1,CHEMBL561907,505.0,505.0,CHEMBL4005,6.296708621881338
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)NC5CC5)cc4)nc32)CC1,CHEMBL562999,661.0,661.0,CHEMBL4005,6.179798540514359
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,CHEMBL538378,35.0,35.0,CHEMBL4005,7.455931955649724
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,CHEMBL557963,18.0,18.0,CHEMBL4005,7.7447274948966935
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccc(N6CCN(C)CC6)cc5)cc4)nc32)CC1,CHEMBL556947,15.0,15.0,CHEMBL4005,7.823908740944319
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccc(CO)cc5)cc4)nc32)CC1,CHEMBL558955,6.0,6.0,CHEMBL4005,8.221848749616356
CCOC(=O)c1cnn2c(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccnc12,CHEMBL565061,10000.0,10.0,CHEMBL4005,5.0
C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O,CHEMBL549959,1.0,1.0,CHEMBL4005,9.0
C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2OC(=O)CCC(=O)O)CCC4=O,CHEMBL563654,20.0,20.0,CHEMBL4005,7.698970004336019
C[C@]12C(=C(O)C(=O)c3c1ccc1c3CCC1=O)/C(=C/NCC(=O)O)C(=O)C[C@H]2OC(=O)CCC(=O)O,CHEMBL563316,44.0,44.0,CHEMBL4005,7.356547323513812
Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)c1,CHEMBL584362,36.0,36.0,CHEMBL4005,7.443697499232712
CC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4cccc(O)c4)nc32)CC1,CHEMBL572956,69.0,69.0,CHEMBL4005,7.161150909262744
O=C(c1ccccc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4cccc(O)c4)nc32)CC1,CHEMBL575710,50.0,50.0,CHEMBL4005,7.301029995663981
O=C(c1cccnc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4cccc(O)c4)nc32)CC1,CHEMBL575501,86.0,86.0,CHEMBL4005,7.0655015487564325
Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,CHEMBL574207,31.0,31.0,CHEMBL4005,7.508638306165727
Oc1ccccc1-c1nc(N2CCOCC2)c2cnn(C3CCN(Cc4ccccc4)CC3)c2n1,CHEMBL574672,3565.0,3565.0,CHEMBL4005,5.447940465812116
Oc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,CHEMBL574193,720.0,720.0,CHEMBL4005,6.142667503568732
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccnc5)nc43)CC2)cc1,CHEMBL575935,244.0,244.0,CHEMBL4005,6.61261017366127
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccncc5)nc43)CC2)cc1,CHEMBL574405,2766.0,2766.0,CHEMBL4005,5.558147824226708
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cnc6ccccc6c5)nc43)CC2)cc1,CHEMBL574211,6000.0,6000.0,CHEMBL4005,5.221848749616356
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6ncccc6c5)nc43)CC2)cc1,CHEMBL575929,466.0,466.0,CHEMBL4005,6.33161408331
O=c1[nH]c2ccc(-c3nc(N4CCOCC4)c4cnn(C5CCN(Cc6ccccc6)CC5)c4n3)cc2[nH]1,CHEMBL578661,4394.0,4394.0,CHEMBL4005,5.357139947415509
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cc6ccccc6[nH]5)nc43)CC2)cc1,CHEMBL586051,1112.0,1112.0,CHEMBL4005,5.953895212753961
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6[nH]ccc56)nc43)CC2)cc1,CHEMBL578453,238.0,238.0,CHEMBL4005,6.623423042943488
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)cc1,CHEMBL572830,1008.0,1008.0,CHEMBL4005,5.996539467890494
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6cc[nH]c6c5)nc43)CC2)cc1,CHEMBL574641,1272.0,1272.0,CHEMBL4005,5.8955128886876045
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6cc[nH]c56)nc43)CC2)cc1,CHEMBL582922,520.0,520.0,CHEMBL4005,6.2839966563652006
Cn1ccc2cccc(-c3nc(N4CCOCC4)c4cnn(C5CCN(Cc6ccccc6)CC5)c4n3)c21,CHEMBL576543,5190.0,5190.0,CHEMBL4005,5.284832642151542
c1cc2cc(-c3nc(N4CCOCC4)c4cnn(C5CCNCC5)c4n3)ccc2[nH]1,CHEMBL573178,1310.0,1310.0,CHEMBL4005,5.882728704344236
c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,CHEMBL583194,1962.0,1962.0,CHEMBL4005,5.707300996956071
O=C(c1cccnc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc5[nH]ccc5c4)nc32)CC1,CHEMBL576768,5870.0,5870.0,CHEMBL4005,5.231361898752385
CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@@H]4C)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,CHEMBL573662,18.0,18.0,CHEMBL4005,7.7447274948966935
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,CHEMBL574680,10.0,10.0,CHEMBL4005,8.0
COC(=O)N1CCC(n2ncc3c(N4CCOC(C)C4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,CHEMBL573171,81.0,81.0,CHEMBL4005,7.0915149811213505
CNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL576143,268.0,268.0,CHEMBL4005,6.5718652059712115
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,CHEMBL572932,194.0,194.0,CHEMBL4005,6.7121982700697735
O=C(NCCF)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,CHEMBL574234,314.0,314.0,CHEMBL4005,6.503070351926785
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,CHEMBL578645,704.0,704.0,CHEMBL4005,6.152427340857888
COC(=O)N1CCC(n2ncc3c(N4CC5CCC(C4)O5)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,CHEMBL573157,613.0,613.0,CHEMBL4005,6.212539525481585
O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,CHEMBL575976,345.0,345.0,CHEMBL4005,6.462180904926726
CNC(=O)Nc1ccc(-c2nc(N3C[C@@H](C)O[C@@H](C)C3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,CHEMBL573424,3877.0,3877.0,CHEMBL4005,5.41150419899279
O=C(Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)NC1CC1,CHEMBL575539,4052.0,4052.0,CHEMBL4005,5.3923305633117575
COC(=O)N1CCC(n2ncc3c(N4CC5CCC(C4)O5)nc(-c4ccc(NC(=O)NC5CC5)cc4)nc32)CC1,CHEMBL583874,4320.0,4320.0,CHEMBL4005,5.364516253185088
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL568259,1803.0,1803.0,CHEMBL4005,5.744004273277598
CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL574012,4271.0,4271.0,CHEMBL4005,5.369470428573176
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL577137,5333.0,5333.0,CHEMBL4005,5.273028416317123
CCNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL575576,5554.0,5554.0,CHEMBL4005,5.255394124585761
CCNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,CHEMBL576937,721.0,721.0,CHEMBL4005,6.142064735280571
COC(=O)N1CCC(n2ncc3c(N4C5CCC4COC5)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,CHEMBL573202,1827.0,1827.0,CHEMBL4005,5.738261452647462
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,CHEMBL580212,677.0,677.0,CHEMBL4005,6.169411331314856
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,CHEMBL572500,553.0,553.0,CHEMBL4005,6.257274868695302
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@H]3C)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,CHEMBL567607,4362.0,4362.0,CHEMBL4005,5.360314338757319
CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1,CHEMBL576782,521.0,521.0,CHEMBL4005,6.283162276700476
CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1,CHEMBL572679,4546.0,4546.0,CHEMBL4005,5.342370568611048
CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@H]4C)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,CHEMBL573663,517.0,517.0,CHEMBL4005,6.286509456906058
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1,CHEMBL572944,1616.0,1616.0,CHEMBL4005,5.791558643561433
CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(CC(F)(F)F)c3n2)cc1,CHEMBL567822,1367.0,1367.0,CHEMBL4005,5.864231485432177
O=C(NCCF)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1,CHEMBL574905,2746.0,2746.0,CHEMBL4005,5.561299467099263
O=C(Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,CHEMBL567172,227.0,227.0,CHEMBL4005,6.6439741428068775
CNC(=O)Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1,CHEMBL566087,2092.0,2092.0,CHEMBL4005,5.679438319804763
CNC(=O)Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1,CHEMBL576979,4632.0,4632.0,CHEMBL4005,5.334231449280621
O=C(Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)NC1CC1,CHEMBL575345,9500.0,9500.0,CHEMBL4005,5.022276394711152
O=C(Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,CHEMBL575989,602.0,602.0,CHEMBL4005,6.220403508742176
O=C(Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,CHEMBL575130,1935.0,1935.0,CHEMBL4005,5.71331903064507
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC)c3n2)cc1,CHEMBL584734,1249.0,1249.0,CHEMBL4005,5.903437561625864
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CCN(C)C)c3n2)cc1,CHEMBL585126,3125.0,3125.0,CHEMBL4005,5.505149978319906
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCN(C)C)cc3)nc21,CHEMBL565389,836.0,836.0,CHEMBL4005,6.077793722560983
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21,CHEMBL566004,148.0,148.0,CHEMBL4005,6.8297382846050425
CN(C)CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21,CHEMBL565808,235.0,235.0,CHEMBL4005,6.628932137728263
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)nc4)cc3)nc21,CHEMBL577966,196.0,196.0,CHEMBL4005,6.707743928643524
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NC)nc4)cc3)nc21,CHEMBL567694,270.0,270.0,CHEMBL4005,6.568636235841013
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)nc4)cc3)nc21,CHEMBL565987,282.0,282.0,CHEMBL4005,6.549750891680639
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)nc4)cc3)nc21,CHEMBL576304,2154.0,2154.0,CHEMBL4005,5.666754301038037
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCN5CCOCC5)nc4)cc3)nc21,CHEMBL576305,373.0,373.0,CHEMBL4005,6.428291168191312
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccc4)cc3)nc21,CHEMBL565787,66.0,66.0,CHEMBL4005,7.180456064458132
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)cc4)cc3)nc21,CHEMBL576505,51.0,51.0,CHEMBL4005,7.292429823902063
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCCC5)cc4)cc3)nc21,CHEMBL585397,1436.0,1436.0,CHEMBL4005,5.842845560093719
CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5CC6CCC(C5)O6)c5cnn(CC(F)(F)F)c5n4)cc3)cc2)CC1,CHEMBL570833,150.0,150.0,CHEMBL4005,6.823908740944319
O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1ccc(N2CCNCC2)cc1,CHEMBL576506,76.0,76.0,CHEMBL4005,7.119186407719209
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NCCN(C)C)cc4)cc3)nc21,CHEMBL576507,207.0,207.0,CHEMBL4005,6.684029654543083
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)CCN(C)C)cc4)cc3)nc21,CHEMBL570870,256.0,256.0,CHEMBL4005,6.59176003468815
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN(C)C)cc4)cc3)nc21,CHEMBL585206,263.0,263.0,CHEMBL4005,6.580044251510242
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN)cc4)cc3)nc21,CHEMBL565583,21.0,21.0,CHEMBL4005,7.6777807052660805
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN5CCN(C)CC5)cc4)cc3)nc21,CHEMBL577743,320.0,320.0,CHEMBL4005,6.494850021680094
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCN(C)C)cc4)cc3)nc21,CHEMBL570635,136.0,136.0,CHEMBL4005,6.866461091629782
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CO)cc4)cc3)nc21,CHEMBL566216,40.0,40.0,CHEMBL4005,7.3979400086720375
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CCO)cc4)cc3)nc21,CHEMBL585480,68.0,68.0,CHEMBL4005,7.167491087293763
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NN(C)C)cc4)cc3)nc21,CHEMBL577967,109.0,109.0,CHEMBL4005,6.962573502059376
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NN5CCCC5)cc4)cc3)nc21,CHEMBL576090,102.0,102.0,CHEMBL4005,6.991399828238082
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cc4)cc3)nc21,CHEMBL576091,175.0,175.0,CHEMBL4005,6.756961951313706
COc1cc(-c2cn(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cn2)cc(OC)c1O,CHEMBL565637,10000.0,10.0,CHEMBL4005,5.0
COc1cc(-c2csc(-c3ccnc(N4CCOCC4)n3)n2)cc(OC)c1O,CHEMBL568550,10000.0,10.0,CHEMBL4005,5.0
COc1cc(-c2ccc(-c3ccnc(N4CCOCC4)n3)o2)cc(OC)c1O,CHEMBL567293,10000.0,10.0,CHEMBL4005,5.0
COc1cc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)cc(OC)c1O,CHEMBL567304,10000.0,10.0,CHEMBL4005,5.0
COc1cc(/C=N/Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc(OC)c1O,CHEMBL585699,10000.0,10.0,CHEMBL4005,5.0
Oc1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,CHEMBL593515,150.0,150.0,CHEMBL4005,6.823908740944319
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,CHEMBL593768,64.0,64.0,CHEMBL4005,7.1938200260161125
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,CHEMBL596533,75.0,75.0,CHEMBL4005,7.1249387366083
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,CHEMBL593063,66.0,66.0,CHEMBL4005,7.180456064458132
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(N6CCOCC6)nc5)CC4)c3n2)c1,CHEMBL595507,40.0,40.0,CHEMBL4005,7.3979400086720375
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5cncc(Cl)c5)CC4)c3n2)c1,CHEMBL593064,37.0,37.0,CHEMBL4005,7.431798275933005
COc1ccc(CN2CCC(n3cnc4c(N5CCOCC5)nc(-c5cccc(O)c5)nc43)CC2)cn1,CHEMBL591807,55.0,55.0,CHEMBL4005,7.259637310505756
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,CHEMBL589142,63.0,63.0,CHEMBL4005,7.200659450546418
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,CHEMBL602841,57.0,57.0,CHEMBL4005,7.2441251443275085
CC(=O)N1CCC(n2cnc3c(N4CCOCC4)nc(-c4cccc(CO)c4)nc32)CC1,CHEMBL591101,189.0,189.0,CHEMBL4005,6.723538195826756
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccn5)CC4)c3n2)c1,CHEMBL591337,65.0,65.0,CHEMBL4005,7.187086643357144
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccc5F)CC4)c3n2)c1,CHEMBL604988,42.0,42.0,CHEMBL4005,7.376750709602099
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(F)cc5)CC4)c3n2)c1,CHEMBL591338,70.0,70.0,CHEMBL4005,7.154901959985743
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(-c6ccncc6)cc5)CC4)c3n2)c1,CHEMBL583228,23.0,23.0,CHEMBL4005,7.638272163982407
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(c5ccc(F)cc5F)CC4)c3n2)c1,CHEMBL591576,44.0,44.0,CHEMBL4005,7.356547323513812
CN(C)CCCOc1ccc(CN2CCC(n3cnc4c(N5CCOCC5)nc(-c5cccc(CO)c5)nc43)CC2)cc1,CHEMBL602184,16.0,16.0,CHEMBL4005,7.795880017344075
Oc1cncc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,CHEMBL590386,11.0,11.0,CHEMBL4005,7.958607314841775
Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,CHEMBL590619,14.0,14.0,CHEMBL4005,7.853871964321762
Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(Cl)cc5)CC4)c3n2)c1,CHEMBL590620,16.0,16.0,CHEMBL4005,7.795880017344075
Cc1ccc(CN2CCC(n3cnc4c(N5CCOCC5)nc(-c5cncc(O)c5)nc43)CC2)cc1,CHEMBL604247,42.0,42.0,CHEMBL4005,7.376750709602099
Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(F)nc5)CC4)c3n2)c1,CHEMBL592522,94.0,94.0,CHEMBL4005,7.026872146400302
Nc1ncc(-c2nc(N3CCOCC3)c3sccc3n2)cn1,CHEMBL594844,8.5,8.5,CHEMBL4005,8.070581074285707
Oc1cccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)c1,CHEMBL593156,399.0,399.0,CHEMBL4005,6.399027104313252
Nc1ncc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,CHEMBL603212,246.0,246.0,CHEMBL4005,6.609064892896621
Oc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,CHEMBL595288,6270.0,6270.0,CHEMBL4005,5.202732459169283
Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,CHEMBL595743,1767.0,1767.0,CHEMBL4005,5.7527634504932355
Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,CHEMBL594350,10000.0,10000.0,CHEMBL4005,5.0
c1cc2cc(-c3nc(N4CC5CCC(C4)O5)c4sccc4n3)ccc2[nH]1,CHEMBL593186,8619.0,8619.0,CHEMBL4005,5.06454311928839
CC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,CHEMBL596430,4372.0,4372.0,CHEMBL4005,5.359319846722335
COC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,CHEMBL605915,6199.0,6199.0,CHEMBL4005,5.2076783636484265
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,CHEMBL606131,423.0,423.0,CHEMBL4005,6.373659632624958
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,CHEMBL595053,1262.0,1262.0,CHEMBL4005,5.898940645091884
O=C(NCCF)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,CHEMBL595287,825.0,825.0,CHEMBL4005,6.0835460514500745
O=C(NCCO)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,CHEMBL593157,324.0,324.0,CHEMBL4005,6.489454989793388
