Time (s),N_R,N_P,R Concentration (mol/L),P Concentration (mol/L),k (s^-1)
2.0838820761052093,4874,1126,8.093656592494187e-21,1.8698106941215543e-21,0.101
2.0840403242663514,4873,1127,8.091996014613085e-21,1.8714712720026567e-21,0.101
2.0862822782816184,4872,1128,8.090335436731982e-21,1.8731318498837595e-21,0.101
2.094677599874463,4871,1129,8.08867485885088e-21,1.8747924277648622e-21,0.101
2.096342060021332,4870,1130,8.087014280969778e-21,1.8764530056459646e-21,0.101
2.0968624317968585,4869,1131,8.085353703088674e-21,1.8781135835270674e-21,0.101
2.0972874045509475,4868,1132,8.083693125207572e-21,1.8797741614081698e-21,0.101
2.10408733727907,4867,1133,8.082032547326469e-21,1.8814347392892726e-21,0.101
2.105302059262355,4866,1134,8.080371969445367e-21,1.8830953171703753e-21,0.101
2.108501641908665,4865,1135,8.078711391564264e-21,1.8847558950514777e-21,0.101
2.11253289353004,4864,1136,8.077050813683161e-21,1.8864164729325805e-21,0.101
2.1138315499897873,4863,1137,8.075390235802059e-21,1.888077050813683e-21,0.101
2.1159490965042753,4862,1138,8.073729657920955e-21,1.8897376286947857e-21,0.101
2.116442613920158,4861,1139,8.072069080039853e-21,1.8913982065758885e-21,0.101
2.117114668880596,4860,1140,8.070408502158751e-21,1.893058784456991e-21,0.101
2.1187758480999643,4859,1141,8.068747924277648e-21,1.8947193623380936e-21,0.101
2.1211179586896147,4858,1142,8.067087346396546e-21,1.896379940219196e-21,0.101
2.123312525996311,4857,1143,8.065426768515442e-21,1.8980405181002988e-21,0.101
2.124363837047685,4856,1144,8.06376619063434e-21,1.8997010959814016e-21,0.101
2.1290070183021,4855,1145,8.062105612753238e-21,1.901361673862504e-21,0.101
2.1308042721278846,4854,1146,8.060445034872135e-21,1.9030222517436067e-21,0.101
2.1322820026795184,4853,1147,8.058784456991033e-21,1.904682829624709e-21,0.101
2.1328384874564006,4852,1148,8.057123879109929e-21,1.906343407505812e-21,0.101
2.1341883559822787,4851,1149,8.055463301228827e-21,1.9080039853869147e-21,0.101
2.1354275362297566,4850,1150,8.053802723347725e-21,1.909664563268017e-21,0.101
2.138009624558507,4849,1151,8.052142145466622e-21,1.91132514114912e-21,0.101
2.1381802480023437,4848,1152,8.05048156758552e-21,1.9129857190302226e-21,0.101
2.1415068531161583,4847,1153,8.048820989704416e-21,1.914646296911325e-21,0.101
2.1424316512617447,4846,1154,8.047160411823314e-21,1.9163068747924278e-21,0.101
2.143884552714491,4845,1155,8.045499833942212e-21,1.91796745267353e-21,0.101
2.147959431704223,4844,1156,8.043839256061109e-21,1.919628030554633e-21,0.101
2.1487545381256874,4843,1157,8.042178678180007e-21,1.9212886084357357e-21,0.101
2.1493635069772328,4842,1158,8.040518100298903e-21,1.922949186316838e-21,0.101
2.1506340920661007,4841,1159,8.038857522417801e-21,1.924609764197941e-21,0.101
2.1520929077837967,4840,1160,8.037196944536699e-21,1.9262703420790433e-21,0.101
2.152681616199562,4839,1161,8.035536366655595e-21,1.927930919960146e-21,0.101
2.1540295630275947,4838,1162,8.033875788774493e-21,1.929591497841249e-21,0.101
2.1570313200515825,4837,1163,8.03221521089339e-21,1.9312520757223512e-21,0.101
2.1594053602183036,4836,1164,8.030554633012288e-21,1.932912653603454e-21,0.101
2.161373726032077,4835,1165,8.028894055131186e-21,1.9345732314845564e-21,0.101
2.1674418825427666,4834,1166,8.027233477250082e-21,1.936233809365659e-21,0.101
2.1692677020808353,4833,1167,8.02557289936898e-21,1.937894387246762e-21,0.101
2.174751946606052,4832,1168,8.023912321487877e-21,1.9395549651278643e-21,0.101
2.1762864603314083,4831,1169,8.022251743606775e-21,1.941215543008967e-21,0.101
2.1766843450518794,4830,1170,8.020591165725673e-21,1.9428761208900695e-21,0.101
2.1840894879658763,4829,1171,8.018930587844569e-21,1.9445366987711723e-21,0.101
2.184836795952853,4828,1172,8.017270009963467e-21,1.946197276652275e-21,0.101
2.1857876821771414,4827,1173,8.015609432082364e-21,1.9478578545333774e-21,0.101
2.186735532980821,4826,1174,8.013948854201262e-21,1.9495184324144802e-21,0.101
2.189961784421193,4825,1175,8.01228827632016e-21,1.9511790102955826e-21,0.101
2.190299557994726,4824,1176,8.010627698439056e-21,1.9528395881766854e-21,0.101
2.1906397953832366,4823,1177,8.008967120557954e-21,1.954500166057788e-21,0.101
2.191122165095277,4822,1178,8.00730654267685e-21,1.9561607439388905e-21,0.101
2.19253837781889,4821,1179,8.005645964795749e-21,1.9578213218199933e-21,0.101
2.197131647068222,4820,1180,8.003985386914647e-21,1.9594818997010957e-21,0.101
2.2001176424022844,4819,1181,8.002324809033543e-21,1.9611424775821985e-21,0.101
2.2018453949168415,4818,1182,8.000664231152441e-21,1.9628030554633013e-21,0.101
2.2070362735079643,4817,1183,7.999003653271337e-21,1.9644636333444037e-21,0.101
2.2122094857854395,4816,1184,7.997343075390235e-21,1.9661242112255064e-21,0.101
2.21237033407956,4815,1185,7.995682497509133e-21,1.9677847891066092e-21,0.101
2.213704573201835,4814,1186,7.99402191962803e-21,1.9694453669877116e-21,0.101
2.216618150483756,4813,1187,7.992361341746928e-21,1.9711059448688144e-21,0.101
2.2203714678596036,4812,1188,7.990700763865824e-21,1.9727665227499168e-21,0.101
2.220502211657483,4811,1189,7.989040185984722e-21,1.9744271006310195e-21,0.101
2.222215169556232,4810,1190,7.98737960810362e-21,1.9760876785121223e-21,0.101
2.222452381943642,4809,1191,7.985719030222517e-21,1.9777482563932247e-21,0.101
2.223552664453786,4808,1192,7.984058452341415e-21,1.9794088342743275e-21,0.101
2.2276382144821185,4807,1193,7.982397874460311e-21,1.98106941215543e-21,0.101
2.229831433822199,4806,1194,7.980737296579209e-21,1.9827299900365326e-21,0.101
2.2310371096049146,4805,1195,7.979076718698107e-21,1.9843905679176354e-21,0.101
2.232531877279818,4804,1196,7.977416140817004e-21,1.9860511457987378e-21,0.101
2.2334268534706743,4803,1197,7.975755562935902e-21,1.9877117236798406e-21,0.101
2.2355525933355778,4802,1198,7.974094985054798e-21,1.989372301560943e-21,0.101
2.2360406620188904,4801,1199,7.972434407173696e-21,1.9910328794420457e-21,0.101
2.2366677341530345,4800,1200,7.970773829292594e-21,1.9926934573231485e-21,0.101
2.237046637906865,4799,1201,7.96911325141149e-21,1.994354035204251e-21,0.101
2.2379707190104456,4798,1202,7.967452673530389e-21,1.9960146130853537e-21,0.101
2.244968497021708,4797,1203,7.965792095649285e-21,1.997675190966456e-21,0.101
2.2463419290558724,4796,1204,7.964131517768183e-21,1.999335768847559e-21,0.101
2.247914125757227,4795,1205,7.962470939887081e-21,2.0009963467286616e-21,0.101
2.2505806562377355,4794,1206,7.960810362005977e-21,2.002656924609764e-21,0.101
2.251771984185952,4793,1207,7.959149784124875e-21,2.0043175024908668e-21,0.101
2.2530656478920457,4792,1208,7.957489206243772e-21,2.0059780803719692e-21,0.101
2.2579066966545023,4791,1209,7.95582862836267e-21,2.007638658253072e-21,0.101
2.261183944520785,4790,1210,7.954168050481568e-21,2.0092992361341747e-21,0.101
2.2692333205211663,4789,1211,7.952507472600464e-21,2.010959814015277e-21,0.101
2.2724086172944395,4788,1212,7.950846894719362e-21,2.01262039189638e-21,0.101
2.2740094150647034,4787,1213,7.949186316838259e-21,2.0142809697774823e-21,0.101
2.2752237042364607,4786,1214,7.947525738957157e-21,2.015941547658585e-21,0.101
2.285217533485169,4785,1215,7.945865161076055e-21,2.017602125539688e-21,0.101
2.2874180017522936,4784,1216,7.944204583194951e-21,2.0192627034207902e-21,0.101
2.2889678880627646,4783,1217,7.942544005313849e-21,2.020923281301893e-21,0.101
2.29017451691265,4782,1218,7.940883427432746e-21,2.0225838591829954e-21,0.101
2.302678110639121,4781,1219,7.939222849551644e-21,2.024244437064098e-21,0.101
2.3035849407264997,4780,1220,7.937562271670542e-21,2.025905014945201e-21,0.101
2.304166992319425,4779,1221,7.935901693789438e-21,2.0275655928263033e-21,0.101
2.305755519109186,4778,1222,7.934241115908336e-21,2.029226170707406e-21,0.101
2.306099367005348,4777,1223,7.932580538027233e-21,2.030886748588509e-21,0.101
2.306233071231261,4776,1224,7.93091996014613e-21,2.0325473264696113e-21,0.101
2.308140112185809,4775,1225,7.929259382265029e-21,2.034207904350714e-21,0.101
2.3099893793405646,4774,1226,7.927598804383925e-21,2.0358684822318165e-21,0.101
2.3165353650913705,4773,1227,7.925938226502823e-21,2.0375290601129192e-21,0.101
2.317144118569836,4772,1228,7.92427764862172e-21,2.039189637994022e-21,0.101
2.3198341506186715,4771,1229,7.922617070740617e-21,2.0408502158751244e-21,0.101
2.320401543846865,4770,1230,7.920956492859515e-21,2.042510793756227e-21,0.101
2.320694985524616,4769,1231,7.919295914978412e-21,2.0441713716373296e-21,0.101
2.3248486130442907,4768,1232,7.91763533709731e-21,2.0458319495184323e-21,0.101
2.327929688320773,4767,1233,7.915974759216206e-21,2.047492527399535e-21,0.101
2.329178667562534,4766,1234,7.914314181335104e-21,2.0491531052806375e-21,0.101
2.3329772814665373,4765,1235,7.912653603454002e-21,2.0508136831617403e-21,0.101
2.3351029497149516,4764,1236,7.910993025572899e-21,2.0524742610428427e-21,0.101
2.3353301049189876,4763,1237,7.909332447691797e-21,2.0541348389239454e-21,0.101
2.3385698355996194,4762,1238,7.907671869810693e-21,2.0557954168050482e-21,0.101
2.340143227933264,4761,1239,7.906011291929591e-21,2.0574559946861506e-21,0.101
2.3458024236277635,4760,1240,7.904350714048489e-21,2.0591165725672534e-21,0.101
2.351321635058609,4759,1241,7.902690136167386e-21,2.0607771504483558e-21,0.101
2.354649638542361,4758,1242,7.901029558286284e-21,2.0624377283294586e-21,0.101
2.355311056365371,4757,1243,7.89936898040518e-21,2.0640983062105613e-21,0.101
2.3569413652879985,4756,1244,7.897708402524078e-21,2.0657588840916637e-21,0.101
2.3620551109873222,4755,1245,7.896047824642976e-21,2.0674194619727665e-21,0.101
2.3665293948835706,4754,1246,7.894387246761873e-21,2.069080039853869e-21,0.101
2.3680314809203815,4753,1247,7.89272666888077e-21,2.0707406177349717e-21,0.101
2.3682850138227307,4752,1248,7.891066090999667e-21,2.0724011956160744e-21,0.101
2.368747974640161,4751,1249,7.889405513118565e-21,2.074061773497177e-21,0.101
2.3735975615972307,4750,1250,7.887744935237463e-21,2.0757223513782796e-21,0.101
2.3749594041947883,4749,1251,7.88608435735636e-21,2.077382929259382e-21,0.101
2.3757025692270393,4748,1252,7.884423779475257e-21,2.0790435071404848e-21,0.101
2.3808912857856437,4747,1253,7.882763201594154e-21,2.0807040850215875e-21,0.101
2.382355622259231,4746,1254,7.881102623713052e-21,2.08236466290269e-21,0.101
2.385028311456593,4745,1255,7.87944204583195e-21,2.0840252407837927e-21,0.101
2.3867972815398226,4744,1256,7.877781467950846e-21,2.085685818664895e-21,0.101
2.39129016091577,4743,1257,7.876120890069744e-21,2.087346396545998e-21,0.101
2.3919322074069256,4742,1258,7.874460312188641e-21,2.0890069744271006e-21,0.101
2.392155775724996,4741,1259,7.872799734307539e-21,2.090667552308203e-21,0.101
2.393236815737842,4740,1260,7.871139156426437e-21,2.092328130189306e-21,0.101
2.3973461691511804,4739,1261,7.869478578545333e-21,2.0939887080704086e-21,0.101
2.399319304363552,4738,1262,7.867818000664231e-21,2.095649285951511e-21,0.101
2.410407591033482,4737,1263,7.866157422783128e-21,2.0973098638326138e-21,0.101
2.411512796984581,4736,1264,7.864496844902026e-21,2.098970441713716e-21,0.101
2.416528114395549,4735,1265,7.862836267020922e-21,2.100631019594819e-21,0.101
2.4279414365565883,4734,1266,7.86117568913982e-21,2.1022915974759217e-21,0.101
2.4281773928358144,4733,1267,7.859515111258718e-21,2.103952175357024e-21,0.101
2.429106844771778,4732,1268,7.857854533377615e-21,2.105612753238127e-21,0.101
2.4298783557373893,4731,1269,7.856193955496513e-21,2.1072733311192293e-21,0.101
2.430531735332543,4730,1270,7.854533377615409e-21,2.108933909000332e-21,0.101
2.434668355153373,4729,1271,7.852872799734307e-21,2.1105944868814348e-21,0.101
2.4378473182887865,4728,1272,7.851212221853205e-21,2.1122550647625372e-21,0.101
2.439014531937701,4727,1273,7.849551643972102e-21,2.11391564264364e-21,0.101
2.4394643844751243,4726,1274,7.847891066091e-21,2.1155762205247424e-21,0.101
2.441258870946951,4725,1275,7.846230488209896e-21,2.117236798405845e-21,0.101
2.4429347339520806,4724,1276,7.844569910328794e-21,2.118897376286948e-21,0.101
2.444673227948706,4723,1277,7.842909332447692e-21,2.1205579541680503e-21,0.101
2.4451177284643677,4722,1278,7.841248754566588e-21,2.122218532049153e-21,0.101
2.446242389445311,4721,1279,7.839588176685486e-21,2.1238791099302555e-21,0.101
2.447471074693418,4720,1280,7.837927598804383e-21,2.1255396878113582e-21,0.101
2.4497585348915436,4719,1281,7.836267020923281e-21,2.127200265692461e-21,0.101
2.4504934479456653,4718,1282,7.834606443042179e-21,2.1288608435735634e-21,0.101
2.4570542736986267,4717,1283,7.832945865161075e-21,2.130521421454666e-21,0.101
2.458759628565846,4716,1284,7.831285287279973e-21,2.1321819993357686e-21,0.101
2.4588959385988427,4715,1285,7.82962470939887e-21,2.1338425772168714e-21,0.101
2.4593756320089586,4714,1286,7.827964131517768e-21,2.135503155097974e-21,0.101
2.4613892548208027,4713,1287,7.826303553636666e-21,2.1371637329790765e-21,0.101
2.470220338530566,4712,1288,7.824642975755562e-21,2.1388243108601793e-21,0.101
2.4732529683428486,4711,1289,7.82298239787446e-21,2.1404848887412817e-21,0.101
2.474948679059531,4710,1290,7.821321819993357e-21,2.1421454666223845e-21,0.101
2.4770064387803323,4709,1291,7.819661242112255e-21,2.1438060445034872e-21,0.101
2.477181997231389,4708,1292,7.818000664231153e-21,2.1454666223845896e-21,0.101
2.477276172791108,4707,1293,7.816340086350049e-21,2.1471272002656924e-21,0.101
2.479996727513473,4706,1294,7.814679508468947e-21,2.148787778146795e-21,0.101
2.4824717612193887,4705,1295,7.813018930587844e-21,2.1504483560278976e-21,0.101
2.489378423261969,4704,1296,7.811358352706742e-21,2.1521089339090003e-21,0.101
2.493309148075393,4703,1297,7.80969777482564e-21,2.1537695117901027e-21,0.101
2.4938888739987934,4702,1298,7.808037196944536e-21,2.1554300896712055e-21,0.101
2.4971694609575645,4701,1299,7.806376619063434e-21,2.1570906675523083e-21,0.101
2.500902053432948,4700,1300,7.80471604118233e-21,2.1587512454334107e-21,0.101
2.5027003763872995,4699,1301,7.803055463301228e-21,2.1604118233145135e-21,0.101
2.502786233794376,4698,1302,7.801394885420126e-21,2.162072401195616e-21,0.101
2.507560884541034,4697,1303,7.799734307539023e-21,2.1637329790767186e-21,0.101
2.507801233069494,4696,1304,7.798073729657921e-21,2.1653935569578214e-21,0.101
2.513304539494803,4695,1305,7.796413151776817e-21,2.1670541348389238e-21,0.101
2.5149638936682486,4694,1306,7.794752573895715e-21,2.1687147127200266e-21,0.101
2.515459316698933,4693,1307,7.793091996014613e-21,2.170375290601129e-21,0.101
2.51949107224132,4692,1308,7.79143141813351e-21,2.1720358684822317e-21,0.101
2.519756847930703,4691,1309,7.789770840252408e-21,2.1736964463633345e-21,0.101
2.5258002635726724,4690,1310,7.788110262371304e-21,2.175357024244437e-21,0.101
2.526223276398763,4689,1311,7.786449684490202e-21,2.1770176021255397e-21,0.101
2.526653830918795,4688,1312,7.7847891066091e-21,2.178678180006642e-21,0.101
2.531371638150391,4687,1313,7.783128528727997e-21,2.180338757887745e-21,0.101
2.5319327718555984,4686,1314,7.781467950846895e-21,2.1819993357688476e-21,0.101
2.531972005133223,4685,1315,7.779807372965791e-21,2.18365991364995e-21,0.101
2.533831089735206,4684,1316,7.778146795084689e-21,2.1853204915310528e-21,0.101
2.5339994182532872,4683,1317,7.776486217203587e-21,2.186981069412155e-21,0.101
2.5355569573856123,4682,1318,7.774825639322484e-21,2.188641647293258e-21,0.101
2.538134404541971,4681,1319,7.773165061441382e-21,2.1903022251743607e-21,0.101
2.542706731609073,4680,1320,7.771504483560278e-21,2.191962803055463e-21,0.101
2.550186389655574,4679,1321,7.769843905679176e-21,2.193623380936566e-21,0.101
2.5527576996896126,4678,1322,7.768183327798074e-21,2.1952839588176683e-21,0.101
2.5572965008730777,4677,1323,7.76652274991697e-21,2.196944536698771e-21,0.101
2.5624962935532487,4676,1324,7.764862172035868e-21,2.198605114579874e-21,0.101
2.5658483201321367,4675,1325,7.763201594154765e-21,2.2002656924609762e-21,0.101
2.566107925668908,4674,1326,7.761541016273663e-21,2.201926270342079e-21,0.101
2.5681495781915697,4673,1327,7.759880438392561e-21,2.2035868482231814e-21,0.101
2.5686574719266138,4672,1328,7.758219860511457e-21,2.205247426104284e-21,0.101
2.573444907738606,4671,1329,7.756559282630355e-21,2.206908003985387e-21,0.101
2.5747279827790566,4670,1330,7.754898704749252e-21,2.2085685818664893e-21,0.101
2.5774099498795167,4669,1331,7.75323812686815e-21,2.210229159747592e-21,0.101
2.578118902721061,4668,1332,7.751577548987048e-21,2.211889737628695e-21,0.101
2.5795809083595427,4667,1333,7.749916971105944e-21,2.2135503155097973e-21,0.101
2.5938117834989782,4666,1334,7.748256393224842e-21,2.2152108933909e-21,0.101
2.5960346691712837,4665,1335,7.746595815343739e-21,2.2168714712720024e-21,0.101
2.5961731011542994,4664,1336,7.744935237462637e-21,2.2185320491531052e-21,0.101
2.59990336505843,4663,1337,7.743274659581535e-21,2.220192627034208e-21,0.101
2.6009535471352003,4662,1338,7.741614081700431e-21,2.2218532049153104e-21,0.101
2.6022969663420006,4661,1339,7.739953503819329e-21,2.223513782796413e-21,0.101
2.6066807973891533,4660,1340,7.738292925938226e-21,2.2251743606775155e-21,0.101
2.61070477882893,4659,1341,7.736632348057124e-21,2.2268349385586183e-21,0.101
2.61338272624097,4658,1342,7.734971770176022e-21,2.228495516439721e-21,0.101
2.6172897468630376,4657,1343,7.733311192294918e-21,2.2301560943208235e-21,0.101
2.6207729972541682,4656,1344,7.731650614413816e-21,2.2318166722019263e-21,0.101
2.6208642205340293,4655,1345,7.729990036532712e-21,2.2334772500830286e-21,0.101
2.622044855781885,4654,1346,7.72832945865161e-21,2.2351378279641314e-21,0.101
2.62501230562513,4653,1347,7.726668880770508e-21,2.2367984058452342e-21,0.101
2.62636146106648,4652,1348,7.725008302889405e-21,2.2384589837263366e-21,0.101
2.6308746014934874,4651,1349,7.723347725008303e-21,2.2401195616074394e-21,0.101
2.634440911636677,4650,1350,7.7216871471272e-21,2.2417801394885418e-21,0.101
2.641378387412725,4649,1351,7.720026569246097e-21,2.2434407173696445e-21,0.101
2.6417518467037118,4648,1352,7.718365991364995e-21,2.2451012952507473e-21,0.101
2.6430165580449083,4647,1353,7.716705413483892e-21,2.2467618731318497e-21,0.101
2.644999166498029,4646,1354,7.71504483560279e-21,2.2484224510129525e-21,0.101
2.6478658142168103,4645,1355,7.713384257721686e-21,2.250083028894055e-21,0.101
2.6537495333756906,4644,1356,7.711723679840584e-21,2.2517436067751576e-21,0.101
